refuge,site,SET,azi,pin,pin_length_mm,date,pinvalue_mm,navd88_arm_mm,navd88_pinvalue_mm,date_numeric
McFaddin,Willow-Barnet,SET 3,267,4,915,2018-04-25,429,654.8,168.8,3.89
McFaddin,Willow-Barnet,SET 3,267,4,915,2018-11-21,397,654.8,136.8,4.47
McFaddin,Willow-Barnet,SET 3,267,4,915,2019-04-15,442,654.8,181.8,4.86
McFaddin,Willow-Barnet,SET 3,267,4,915,2019-11-21,435,654.8,174.8,5.46
McFaddin,Willow-Barnet,SET 3,4,5,915,2014-06-04,415,654.8,154.8,0.00
McFaddin,Willow-Barnet,SET 3,4,5,915,2014-11-18,417,654.8,156.8,0.46
McFaddin,Willow-Barnet,SET 3,4,5,915,2015-04-21,417,654.8,156.8,0.88
McFaddin,Willow-Barnet,SET 3,4,5,915,2015-08-27,414,654.8,153.8,1.23
McFaddin,Willow-Barnet,SET 3,4,5,915,2016-03-28,415,654.8,154.8,1.82
McFaddin,Willow-Barnet,SET 3,4,5,915,2016-10-04,421,654.8,160.8,2.34
McFaddin,Willow-Barnet,SET 3,4,5,915,2017-07-26,443,654.8,182.8,3.14
McFaddin,Willow-Barnet,SET 3,4,5,915,2017-11-06,457,654.8,196.8,3.43
McFaddin,Willow-Barnet,SET 3,4,5,915,2018-04-25,426,654.8,165.8,3.89
McFaddin,Willow-Barnet,SET 3,4,5,915,2018-11-21,411,654.8,150.8,4.47
McFaddin,Willow-Barnet,SET 3,4,5,915,2019-04-15,412,654.8,151.8,4.86
McFaddin,Willow-Barnet,SET 3,4,5,915,2019-11-21,412,654.8,151.8,5.46
McFaddin,Willow-Barnet,SET 3,96,5,915,2014-06-04,405,654.8,144.8,0.00
McFaddin,Willow-Barnet,SET 3,96,5,915,2014-11-18,413,654.8,152.8,0.46
McFaddin,Willow-Barnet,SET 3,96,5,915,2015-04-21,412,654.8,151.8,0.88
McFaddin,Willow-Barnet,SET 3,96,5,915,2015-08-27,419,654.8,158.8,1.23
McFaddin,Willow-Barnet,SET 3,96,5,915,2016-03-28,414,654.8,153.8,1.82
McFaddin,Willow-Barnet,SET 3,96,5,915,2016-10-04,419,654.8,158.8,2.34
McFaddin,Willow-Barnet,SET 3,96,5,915,2017-07-26,407,654.8,146.8,3.14
McFaddin,Willow-Barnet,SET 3,96,5,915,2017-11-06,407,654.8,146.8,3.43
McFaddin,Willow-Barnet,SET 3,96,5,915,2018-04-25,408,654.8,147.8,3.89
McFaddin,Willow-Barnet,SET 3,96,5,915,2018-11-21,412,654.8,151.8,4.47
McFaddin,Willow-Barnet,SET 3,96,5,915,2019-04-15,402,654.8,141.8,4.86
McFaddin,Willow-Barnet,SET 3,96,5,915,2019-11-21,391,654.8,130.8,5.46
McFaddin,Willow-Barnet,SET 3,180,5,915,2014-06-04,428,654.8,167.8,0.00
McFaddin,Willow-Barnet,SET 3,180,5,915,2014-11-18,413,654.8,152.8,0.46
McFaddin,Willow-Barnet,SET 3,180,5,915,2015-04-21,427,654.8,166.8,0.88
McFaddin,Willow-Barnet,SET 3,180,5,915,2015-08-27,417,654.8,156.8,1.23
McFaddin,Willow-Barnet,SET 3,180,5,915,2016-03-28,423,654.8,162.8,1.82
McFaddin,Willow-Barnet,SET 3,180,5,915,2016-10-04,422,654.8,161.8,2.34
McFaddin,Willow-Barnet,SET 3,180,5,915,2017-07-26,417,654.8,156.8,3.14
McFaddin,Willow-Barnet,SET 3,180,5,915,2017-11-06,427,654.8,166.8,3.43
McFaddin,Willow-Barnet,SET 3,180,5,915,2018-04-25,434,654.8,173.8,3.89
McFaddin,Willow-Barnet,SET 3,180,5,915,2018-11-21,410,654.8,149.8,4.47
McFaddin,Willow-Barnet,SET 3,180,5,915,2019-04-15,434,654.8,173.8,4.86
McFaddin,Willow-Barnet,SET 3,180,5,915,2019-11-21,437,654.8,176.8,5.46
McFaddin,Willow-Barnet,SET 3,267,5,915,2014-06-04,401,654.8,140.8,0.00
McFaddin,Willow-Barnet,SET 3,267,5,915,2014-11-18,404,654.8,143.8,0.46
McFaddin,Willow-Barnet,SET 3,267,5,915,2015-04-21,412,654.8,151.8,0.88
McFaddin,Willow-Barnet,SET 3,267,5,915,2015-08-27,420,654.8,159.8,1.23
McFaddin,Willow-Barnet,SET 3,267,5,915,2016-03-28,417,654.8,156.8,1.82
McFaddin,Willow-Barnet,SET 3,267,5,915,2016-10-04,400,654.8,139.8,2.34
McFaddin,Willow-Barnet,SET 3,267,5,915,2017-07-26,459,654.8,198.8,3.14
McFaddin,Willow-Barnet,SET 3,267,5,915,2017-11-06,428,654.8,167.8,3.43
McFaddin,Willow-Barnet,SET 3,267,5,915,2018-04-25,428,654.8,167.8,3.89
McFaddin,Willow-Barnet,SET 3,267,5,915,2018-11-21,414,654.8,153.8,4.47
McFaddin,Willow-Barnet,SET 3,267,5,915,2019-04-15,429,654.8,168.8,4.86
McFaddin,Willow-Barnet,SET 3,267,5,915,2019-11-21,432,654.8,171.8,5.46
McFaddin,Willow-Barnet,SET 3,4,6,915,2014-06-04,413,654.8,152.8,0.00
McFaddin,Willow-Barnet,SET 3,4,6,915,2014-11-18,410,654.8,149.8,0.46
McFaddin,Willow-Barnet,SET 3,4,6,915,2015-04-21,425,654.8,164.8,0.88
McFaddin,Willow-Barnet,SET 3,4,6,915,2015-08-27,422,654.8,161.8,1.23
McFaddin,Willow-Barnet,SET 3,4,6,915,2016-03-28,422,654.8,161.8,1.82
McFaddin,Willow-Barnet,SET 3,4,6,915,2016-10-04,416,654.8,155.8,2.34
McFaddin,Willow-Barnet,SET 3,4,6,915,2017-07-26,467,654.8,206.8,3.14
McFaddin,Willow-Barnet,SET 3,4,6,915,2017-11-06,467,654.8,206.8,3.43
McFaddin,Willow-Barnet,SET 3,4,6,915,2018-04-25,433,654.8,172.8,3.89
McFaddin,Willow-Barnet,SET 3,4,6,915,2018-11-21,408,654.8,147.8,4.47
McFaddin,Willow-Barnet,SET 3,4,6,915,2019-04-15,434,654.8,173.8,4.86
McFaddin,Willow-Barnet,SET 3,4,6,915,2019-11-21,430,654.8,169.8,5.46
McFaddin,Willow-Barnet,SET 3,96,6,915,2014-06-04,404,654.8,143.8,0.00
McFaddin,Willow-Barnet,SET 3,96,6,915,2014-11-18,403,654.8,142.8,0.46
McFaddin,Willow-Barnet,SET 3,96,6,915,2015-04-21,404,654.8,143.8,0.88
McFaddin,Willow-Barnet,SET 3,96,6,915,2015-08-27,402,654.8,141.8,1.23
McFaddin,Willow-Barnet,SET 3,96,6,915,2016-03-28,404,654.8,143.8,1.82
McFaddin,Willow-Barnet,SET 3,96,6,915,2016-10-04,418,654.8,157.8,2.34
McFaddin,Willow-Barnet,SET 3,96,6,915,2017-07-26,420,654.8,159.8,3.14
McFaddin,Willow-Barnet,SET 3,96,6,915,2017-11-06,413,654.8,152.8,3.43
McFaddin,Willow-Barnet,SET 3,96,6,915,2018-04-25,407,654.8,146.8,3.89
McFaddin,Willow-Barnet,SET 3,96,6,915,2018-11-21,397,654.8,136.8,4.47
McFaddin,Willow-Barnet,SET 3,96,6,915,2019-04-15,422,654.8,161.8,4.86
McFaddin,Willow-Barnet,SET 3,96,6,915,2019-11-21,390,654.8,129.8,5.46
McFaddin,Willow-Barnet,SET 3,180,6,915,2014-06-04,422,654.8,161.8,0.00
McFaddin,Willow-Barnet,SET 3,180,6,915,2014-11-18,411,654.8,150.8,0.46
McFaddin,Willow-Barnet,SET 3,180,6,915,2015-04-21,430,654.8,169.8,0.88
McFaddin,Willow-Barnet,SET 3,180,6,915,2015-08-27,414,654.8,153.8,1.23
McFaddin,Willow-Barnet,SET 3,180,6,915,2016-03-28,416,654.8,155.8,1.82
McFaddin,Willow-Barnet,SET 3,180,6,915,2016-10-04,424,654.8,163.8,2.34
McFaddin,Willow-Barnet,SET 3,180,6,915,2017-07-26,467,654.8,206.8,3.14
McFaddin,Willow-Barnet,SET 3,180,6,915,2017-11-06,450,654.8,189.8,3.43
McFaddin,Willow-Barnet,SET 3,180,6,915,2018-04-25,427,654.8,166.8,3.89
McFaddin,Willow-Barnet,SET 3,180,6,915,2018-11-21,421,654.8,160.8,4.47
McFaddin,Willow-Barnet,SET 3,180,6,915,2019-04-15,455,654.8,194.8,4.86
McFaddin,Willow-Barnet,SET 3,180,6,915,2019-11-21,445,654.8,184.8,5.46
McFaddin,Willow-Barnet,SET 3,267,6,915,2014-06-04,400,654.8,139.8,0.00
McFaddin,Willow-Barnet,SET 3,267,6,915,2014-11-18,406,654.8,145.8,0.46
McFaddin,Willow-Barnet,SET 3,267,6,915,2015-04-21,401,654.8,140.8,0.88
McFaddin,Willow-Barnet,SET 3,267,6,915,2015-08-27,404,654.8,143.8,1.23
McFaddin,Willow-Barnet,SET 3,267,6,915,2016-03-28,419,654.8,158.8,1.82
McFaddin,Willow-Barnet,SET 3,267,6,915,2016-10-04,401,654.8,140.8,2.34
McFaddin,Willow-Barnet,SET 3,267,6,915,2017-07-26,428,654.8,167.8,3.14
McFaddin,Willow-Barnet,SET 3,267,6,915,2017-11-06,432,654.8,171.8,3.43
McFaddin,Willow-Barnet,SET 3,267,6,915,2018-04-25,416,654.8,155.8,3.89
McFaddin,Willow-Barnet,SET 3,267,6,915,2018-11-21,419,654.8,158.8,4.47
McFaddin,Willow-Barnet,SET 3,267,6,915,2019-04-15,417,654.8,156.8,4.86
McFaddin,Willow-Barnet,SET 3,267,6,915,2019-11-21,422,654.8,161.8,5.46
McFaddin,Willow-Barnet,SET 3,4,7,915,2014-06-04,417,654.8,156.8,0.00
McFaddin,Willow-Barnet,SET 3,4,7,915,2014-11-18,423,654.8,162.8,0.46
McFaddin,Willow-Barnet,SET 3,4,7,915,2015-04-21,430,654.8,169.8,0.88
McFaddin,Willow-Barnet,SET 3,4,7,915,2015-08-27,424,654.8,163.8,1.23
McFaddin,Willow-Barnet,SET 3,4,7,915,2016-03-28,432,654.8,171.8,1.82
McFaddin,Willow-Barnet,SET 3,4,7,915,2016-10-04,424,654.8,163.8,2.34
McFaddin,Willow-Barnet,SET 3,4,7,915,2017-07-26,440,654.8,179.8,3.14
McFaddin,Willow-Barnet,SET 3,4,7,915,2017-11-06,456,654.8,195.8,3.43
McFaddin,Willow-Barnet,SET 3,4,7,915,2018-04-25,420,654.8,159.8,3.89
McFaddin,Willow-Barnet,SET 3,4,7,915,2018-11-21,414,654.8,153.8,4.47
McFaddin,Willow-Barnet,SET 3,4,7,915,2019-04-15,415,654.8,154.8,4.86
McFaddin,Willow-Barnet,SET 3,4,7,915,2019-11-21,422,654.8,161.8,5.46
McFaddin,Willow-Barnet,SET 3,96,7,916,2014-06-04,417,654.8,155.8,0.00
McFaddin,Willow-Barnet,SET 3,96,7,916,2014-11-18,414,654.8,152.8,0.46
McFaddin,Willow-Barnet,SET 3,96,7,916,2015-04-21,405,654.8,143.8,0.88
McFaddin,Willow-Barnet,SET 3,96,7,916,2015-08-27,405,654.8,143.8,1.23
McFaddin,Willow-Barnet,SET 3,96,7,916,2016-03-28,410,654.8,148.8,1.82
McFaddin,Willow-Barnet,SET 3,96,7,916,2016-10-04,414,654.8,152.8,2.34
McFaddin,Willow-Barnet,SET 3,96,7,916,2017-07-26,428,654.8,166.8,3.14
McFaddin,Willow-Barnet,SET 3,96,7,916,2017-11-06,429,654.8,167.8,3.43
McFaddin,Willow-Barnet,SET 3,96,7,916,2018-04-25,413,654.8,151.8,3.89
McFaddin,Willow-Barnet,SET 3,96,7,916,2018-11-21,410,654.8,148.8,4.47
McFaddin,Willow-Barnet,SET 3,96,7,916,2019-04-15,435,654.8,173.8,4.86
McFaddin,Willow-Barnet,SET 3,96,7,916,2019-11-21,432,654.8,170.8,5.46
McFaddin,Willow-Barnet,SET 3,180,7,916,2014-06-04,415,654.8,153.8,0.00
McFaddin,Willow-Barnet,SET 3,180,7,916,2014-11-18,415,654.8,153.8,0.46
McFaddin,Willow-Barnet,SET 3,180,7,916,2015-04-21,421,654.8,159.8,0.88
McFaddin,Willow-Barnet,SET 3,180,7,916,2015-08-27,413,654.8,151.8,1.23
McFaddin,Willow-Barnet,SET 3,180,7,916,2016-03-28,416,654.8,154.8,1.82
McFaddin,Willow-Barnet,SET 3,180,7,916,2016-10-04,416,654.8,154.8,2.34
McFaddin,Willow-Barnet,SET 3,180,7,916,2017-07-26,414,654.8,152.8,3.14
McFaddin,Willow-Barnet,SET 3,180,7,916,2017-11-06,407,654.8,145.8,3.43
McFaddin,Willow-Barnet,SET 3,180,7,916,2018-04-25,450,654.8,188.8,3.89
McFaddin,Willow-Barnet,SET 3,180,7,916,2018-11-21,416,654.8,154.8,4.47
McFaddin,Willow-Barnet,SET 3,180,7,916,2019-04-15,447,654.8,185.8,4.86
McFaddin,Willow-Barnet,SET 3,180,7,916,2019-11-21,445,654.8,183.8,5.46
McFaddin,Willow-Barnet,SET 3,267,7,915,2014-06-04,405,654.8,144.8,0.00
McFaddin,Willow-Barnet,SET 3,267,7,915,2014-11-18,411,654.8,150.8,0.46
McFaddin,Willow-Barnet,SET 3,267,7,915,2015-04-21,415,654.8,154.8,0.88
McFaddin,Willow-Barnet,SET 3,267,7,915,2015-08-27,423,654.8,162.8,1.23
McFaddin,Willow-Barnet,SET 3,267,7,915,2016-03-28,418,654.8,157.8,1.82
McFaddin,Willow-Barnet,SET 3,267,7,915,2016-10-04,419,654.8,158.8,2.34
McFaddin,Willow-Barnet,SET 3,267,7,915,2017-07-26,448,654.8,187.8,3.14
McFaddin,Willow-Barnet,SET 3,267,7,915,2017-11-06,443,654.8,182.8,3.43
McFaddin,Willow-Barnet,SET 3,267,7,915,2018-04-25,412,654.8,151.8,3.89
McFaddin,Willow-Barnet,SET 3,267,7,915,2018-11-21,432,654.8,171.8,4.47
McFaddin,Willow-Barnet,SET 3,267,7,915,2019-04-15,426,654.8,165.8,4.86
McFaddin,Willow-Barnet,SET 3,267,7,915,2019-11-21,417,654.8,156.8,5.46
McFaddin,Willow-Barnet,SET 3,4,8,915,2014-06-04,403,654.8,142.8,0.00
McFaddin,Willow-Barnet,SET 3,4,8,915,2014-11-18,405,654.8,144.8,0.46
McFaddin,Willow-Barnet,SET 3,4,8,915,2015-04-21,420,654.8,159.8,0.88
McFaddin,Willow-Barnet,SET 3,4,8,915,2015-08-27,409,654.8,148.8,1.23
McFaddin,Willow-Barnet,SET 3,4,8,915,2016-03-28,411,654.8,150.8,1.82
McFaddin,Willow-Barnet,SET 3,4,8,915,2016-10-04,413,654.8,152.8,2.34
McFaddin,Willow-Barnet,SET 3,4,8,915,2017-07-26,424,654.8,163.8,3.14
McFaddin,Willow-Barnet,SET 3,4,8,915,2017-11-06,433,654.8,172.8,3.43
McFaddin,Willow-Barnet,SET 3,4,8,915,2018-04-25,414,654.8,153.8,3.89
McFaddin,Willow-Barnet,SET 3,4,8,915,2018-11-21,410,654.8,149.8,4.47
McFaddin,Willow-Barnet,SET 3,4,8,915,2019-04-15,417,654.8,156.8,4.86
McFaddin,Willow-Barnet,SET 3,4,8,915,2019-11-21,412,654.8,151.8,5.46
McFaddin,Willow-Barnet,SET 3,96,8,916,2014-06-04,409,654.8,147.8,0.00
McFaddin,Willow-Barnet,SET 3,96,8,916,2014-11-18,410,654.8,148.8,0.46
McFaddin,Willow-Barnet,SET 3,96,8,916,2015-04-21,423,654.8,161.8,0.88
McFaddin,Willow-Barnet,SET 3,96,8,916,2015-08-27,408,654.8,146.8,1.23
McFaddin,Willow-Barnet,SET 3,96,8,916,2016-03-28,412,654.8,150.8,1.82
McFaddin,Willow-Barnet,SET 3,96,8,916,2016-10-04,422,654.8,160.8,2.34
McFaddin,Willow-Barnet,SET 3,96,8,916,2017-07-26,444,654.8,182.8,3.14
McFaddin,Willow-Barnet,SET 3,96,8,916,2017-11-06,460,654.8,198.8,3.43
McFaddin,Willow-Barnet,SET 3,96,8,916,2018-04-25,416,654.8,154.8,3.89
McFaddin,Willow-Barnet,SET 3,96,8,916,2018-11-21,410,654.8,148.8,4.47
McFaddin,Willow-Barnet,SET 3,96,8,916,2019-04-15,411,654.8,149.8,4.86
McFaddin,Willow-Barnet,SET 3,96,8,916,2019-11-21,420,654.8,158.8,5.46
McFaddin,Willow-Barnet,SET 3,180,8,916,2014-06-04,412,654.8,150.8,0.00
McFaddin,Willow-Barnet,SET 3,180,8,916,2014-11-18,411,654.8,149.8,0.46
McFaddin,Willow-Barnet,SET 3,180,8,916,2015-04-21,421,654.8,159.8,0.88
McFaddin,Willow-Barnet,SET 3,180,8,916,2015-08-27,433,654.8,171.8,1.23
McFaddin,Willow-Barnet,SET 3,180,8,916,2016-03-28,426,654.8,164.8,1.82
McFaddin,Willow-Barnet,SET 3,180,8,916,2016-10-04,409,654.8,147.8,2.34
McFaddin,Willow-Barnet,SET 3,180,8,916,2017-07-26,391,654.8,129.8,3.14
McFaddin,Willow-Barnet,SET 3,180,8,916,2017-11-06,386,654.8,124.8,3.43
McFaddin,Willow-Barnet,SET 3,180,8,916,2018-04-25,455,654.8,193.8,3.89
McFaddin,Willow-Barnet,SET 3,180,8,916,2018-11-21,396,654.8,134.8,4.47
McFaddin,Willow-Barnet,SET 3,180,8,916,2019-04-15,456,654.8,194.8,4.86
McFaddin,Willow-Barnet,SET 3,180,8,916,2019-11-21,442,654.8,180.8,5.46
McFaddin,Willow-Barnet,SET 3,267,8,915,2014-06-04,406,654.8,145.8,0.00
McFaddin,Willow-Barnet,SET 3,267,8,915,2014-11-18,410,654.8,149.8,0.46
McFaddin,Willow-Barnet,SET 3,267,8,915,2015-04-21,426,654.8,165.8,0.88
McFaddin,Willow-Barnet,SET 3,267,8,915,2015-08-27,433,654.8,172.8,1.23
McFaddin,Willow-Barnet,SET 3,267,8,915,2016-03-28,429,654.8,168.8,1.82
McFaddin,Willow-Barnet,SET 3,267,8,915,2016-10-04,414,654.8,153.8,2.34
McFaddin,Willow-Barnet,SET 3,267,8,915,2017-07-26,461,654.8,200.8,3.14
McFaddin,Willow-Barnet,SET 3,267,8,915,2017-11-06,438,654.8,177.8,3.43
McFaddin,Willow-Barnet,SET 3,267,8,915,2018-04-25,406,654.8,145.8,3.89
McFaddin,Willow-Barnet,SET 3,267,8,915,2018-11-21,409,654.8,148.8,4.47
McFaddin,Willow-Barnet,SET 3,267,8,915,2019-04-15,435,654.8,174.8,4.86
McFaddin,Willow-Barnet,SET 3,267,8,915,2019-11-21,405,654.8,144.8,5.46
McFaddin,Willow-Barnet,SET 3,4,9,915,2014-06-04,391,654.8,130.8,0.00
McFaddin,Willow-Barnet,SET 3,4,9,915,2014-11-18,393,654.8,132.8,0.46
McFaddin,Willow-Barnet,SET 3,4,9,915,2015-04-21,399,654.8,138.8,0.88
McFaddin,Willow-Barnet,SET 3,4,9,915,2015-08-27,395,654.8,134.8,1.23
McFaddin,Willow-Barnet,SET 3,4,9,915,2016-03-28,396,654.8,135.8,1.82
McFaddin,Willow-Barnet,SET 3,4,9,915,2016-10-04,393,654.8,132.8,2.34
McFaddin,Willow-Barnet,SET 3,4,9,915,2017-07-26,403,654.8,142.8,3.14
McFaddin,Willow-Barnet,SET 3,4,9,915,2017-11-06,425,654.8,164.8,3.43
McFaddin,Willow-Barnet,SET 3,4,9,915,2018-04-25,429,654.8,168.8,3.89
McFaddin,Willow-Barnet,SET 3,4,9,915,2018-11-21,451,654.8,190.8,4.47
McFaddin,Willow-Barnet,SET 3,4,9,915,2019-04-15,417,654.8,156.8,4.86
McFaddin,Willow-Barnet,SET 3,4,9,915,2019-11-21,432,654.8,171.8,5.46
McFaddin,Willow-Barnet,SET 3,96,9,916,2014-06-04,418,654.8,156.8,0.00
McFaddin,Willow-Barnet,SET 3,96,9,916,2014-11-18,416,654.8,154.8,0.46
McFaddin,Willow-Barnet,SET 3,96,9,916,2015-04-21,409,654.8,147.8,0.88
McFaddin,Willow-Barnet,SET 3,96,9,916,2015-08-27,408,654.8,146.8,1.23
McFaddin,Willow-Barnet,SET 3,96,9,916,2016-03-28,413,654.8,151.8,1.82
McFaddin,Willow-Barnet,SET 3,96,9,916,2016-10-04,425,654.8,163.8,2.34
McFaddin,Willow-Barnet,SET 3,96,9,916,2017-07-26,434,654.8,172.8,3.14
McFaddin,Willow-Barnet,SET 3,96,9,916,2017-11-06,429,654.8,167.8,3.43
McFaddin,Willow-Barnet,SET 3,96,9,916,2018-04-25,413,654.8,151.8,3.89
McFaddin,Willow-Barnet,SET 3,96,9,916,2018-11-21,416,654.8,154.8,4.47
McFaddin,Willow-Barnet,SET 3,96,9,916,2019-04-15,384,654.8,122.8,4.86
McFaddin,Willow-Barnet,SET 3,96,9,916,2019-11-21,423,654.8,161.8,5.46
McFaddin,Willow-Barnet,SET 3,180,9,916,2014-06-04,405,654.8,143.8,0.00
McFaddin,Willow-Barnet,SET 3,180,9,916,2014-11-18,411,654.8,149.8,0.46
McFaddin,Willow-Barnet,SET 3,180,9,916,2015-04-21,412,654.8,150.8,0.88
McFaddin,Willow-Barnet,SET 3,180,9,916,2015-08-27,418,654.8,156.8,1.23
McFaddin,Willow-Barnet,SET 3,180,9,916,2016-03-28,418,654.8,156.8,1.82
McFaddin,Willow-Barnet,SET 3,180,9,916,2016-10-04,410,654.8,148.8,2.34
McFaddin,Willow-Barnet,SET 3,180,9,916,2017-07-26,393,654.8,131.8,3.14
McFaddin,Willow-Barnet,SET 3,180,9,916,2017-11-06,395,654.8,133.8,3.43
McFaddin,Willow-Barnet,SET 3,180,9,916,2018-04-25,425,654.8,163.8,3.89
McFaddin,Willow-Barnet,SET 3,180,9,916,2018-11-21,396,654.8,134.8,4.47
McFaddin,Willow-Barnet,SET 3,180,9,916,2019-04-15,437,654.8,175.8,4.86
McFaddin,Willow-Barnet,SET 3,180,9,916,2019-11-21,434,654.8,172.8,5.46
McFaddin,Willow-Barnet,SET 3,267,9,915,2014-06-04,413,654.8,152.8,0.00
McFaddin,Willow-Barnet,SET 3,267,9,915,2014-11-18,421,654.8,160.8,0.46
McFaddin,Willow-Barnet,SET 3,267,9,915,2015-04-21,434,654.8,173.8,0.88
McFaddin,Willow-Barnet,SET 3,267,9,915,2015-08-27,429,654.8,168.8,1.23
McFaddin,Willow-Barnet,SET 3,267,9,915,2016-03-28,430,654.8,169.8,1.82
McFaddin,Willow-Barnet,SET 3,267,9,915,2016-10-04,424,654.8,163.8,2.34
McFaddin,Willow-Barnet,SET 3,267,9,915,2017-07-26,434,654.8,173.8,3.14
McFaddin,Willow-Barnet,SET 3,267,9,915,2017-11-06,412,654.8,151.8,3.43
McFaddin,Willow-Barnet,SET 3,267,9,915,2018-04-25,398,654.8,137.8,3.89
McFaddin,Willow-Barnet,SET 3,267,9,915,2018-11-21,422,654.8,161.8,4.47
McFaddin,Willow-Barnet,SET 3,267,9,915,2019-04-15,417,654.8,156.8,4.86
McFaddin,Willow-Barnet,SET 3,267,9,915,2019-11-21,395,654.8,134.8,5.46
San Bernard,Cow Trap,SET 1,23,1,913,2014-06-11,366,881.7,334.7,0.00
San Bernard,Cow Trap,SET 1,23,1,913,2014-12-15,399,881.7,367.7,0.51
San Bernard,Cow Trap,SET 1,23,1,913,2015-04-14,360,881.7,328.7,0.84
San Bernard,Cow Trap,SET 1,23,1,913,2015-09-01,356,881.7,324.7,1.22
San Bernard,Cow Trap,SET 1,23,1,913,2016-04-05,366,881.7,334.7,1.82
San Bernard,Cow Trap,SET 1,23,1,913,2016-10-11,367,881.7,335.7,2.34
San Bernard,Cow Trap,SET 1,23,1,913,2017-05-12,381,881.7,349.7,2.92
San Bernard,Cow Trap,SET 1,23,1,913,2017-11-08,388,881.7,356.7,3.41
San Bernard,Cow Trap,SET 1,23,1,913,2018-04-03,397,881.7,365.7,3.81
San Bernard,Cow Trap,SET 1,23,1,913,2018-11-05,335,881.7,303.7,4.40
San Bernard,Cow Trap,SET 1,23,1,913,2019-04-09,399,881.7,367.7,4.83
San Bernard,Cow Trap,SET 1,23,1,913,2019-12-05,416,881.7,384.7,5.48
San Bernard,Cow Trap,SET 1,125,1,916,2014-06-11,398,881.7,363.7,0.00
San Bernard,Cow Trap,SET 1,125,1,916,2014-12-15,398,881.7,363.7,0.51
San Bernard,Cow Trap,SET 1,125,1,916,2015-04-14,418,881.7,383.7,0.84
San Bernard,Cow Trap,SET 1,125,1,916,2015-09-01,387,881.7,352.7,1.22
San Bernard,Cow Trap,SET 1,125,1,916,2016-04-05,392,881.7,357.7,1.82
San Bernard,Cow Trap,SET 1,125,1,916,2016-10-11,390,881.7,355.7,2.34
San Bernard,Cow Trap,SET 1,125,1,916,2017-05-12,380,881.7,345.7,2.92
San Bernard,Cow Trap,SET 1,125,1,916,2017-11-08,387,881.7,352.7,3.41
San Bernard,Cow Trap,SET 1,125,1,916,2018-04-03,382,881.7,347.7,3.81
San Bernard,Cow Trap,SET 1,125,1,916,2018-11-05,382,881.7,347.7,4.40
San Bernard,Cow Trap,SET 1,125,1,916,2019-04-09,413,881.7,378.7,4.83
San Bernard,Cow Trap,SET 1,125,1,916,2019-12-05,416,881.7,381.7,5.48
San Bernard,Cow Trap,SET 1,209,1,916,2014-06-11,389,881.7,354.7,0.00
San Bernard,Cow Trap,SET 1,209,1,916,2014-12-15,391,881.7,356.7,0.51
San Bernard,Cow Trap,SET 1,209,1,916,2015-04-14,394,881.7,359.7,0.84
San Bernard,Cow Trap,SET 1,209,1,916,2015-09-01,389,881.7,354.7,1.22
San Bernard,Cow Trap,SET 1,209,1,916,2016-04-05,385,881.7,350.7,1.82
San Bernard,Cow Trap,SET 1,209,1,916,2016-10-11,383,881.7,348.7,2.34
San Bernard,Cow Trap,SET 1,209,1,916,2017-05-12,397,881.7,362.7,2.92
San Bernard,Cow Trap,SET 1,209,1,916,2017-11-08,403,881.7,368.7,3.41
San Bernard,Cow Trap,SET 1,209,1,916,2018-04-03,383,881.7,348.7,3.81
San Bernard,Cow Trap,SET 1,209,1,916,2018-11-05,388,881.7,353.7,4.40
San Bernard,Cow Trap,SET 1,209,1,916,2019-04-09,389,881.7,354.7,4.83
San Bernard,Cow Trap,SET 1,209,1,916,2019-12-05,403,881.7,368.7,5.48
San Bernard,Cow Trap,SET 1,292,1,913,2014-06-11,377,881.7,345.7,0.00
San Bernard,Cow Trap,SET 1,292,1,913,2014-12-15,379,881.7,347.7,0.51
San Bernard,Cow Trap,SET 1,292,1,913,2015-04-14,381,881.7,349.7,0.84
San Bernard,Cow Trap,SET 1,292,1,913,2015-09-01,371,881.7,339.7,1.22
San Bernard,Cow Trap,SET 1,292,1,913,2016-04-05,373,881.7,341.7,1.82
San Bernard,Cow Trap,SET 1,292,1,913,2016-10-11,378,881.7,346.7,2.34
San Bernard,Cow Trap,SET 1,292,1,913,2017-05-12,393,881.7,361.7,2.92
San Bernard,Cow Trap,SET 1,292,1,913,2017-11-08,357,881.7,325.7,3.41
San Bernard,Cow Trap,SET 1,292,1,913,2018-04-03,322,881.7,290.7,3.81
San Bernard,Cow Trap,SET 1,292,1,913,2018-11-05,323,881.7,291.7,4.40
San Bernard,Cow Trap,SET 1,292,1,913,2019-04-09,399,881.7,367.7,4.83
San Bernard,Cow Trap,SET 1,292,1,913,2019-12-05,404,881.7,372.7,5.48
San Bernard,Cow Trap,SET 1,23,2,916,2014-06-11,387,881.7,352.7,0.00
San Bernard,Cow Trap,SET 1,23,2,916,2014-12-15,385,881.7,350.7,0.51
San Bernard,Cow Trap,SET 1,23,2,916,2015-04-14,380,881.7,345.7,0.84
San Bernard,Cow Trap,SET 1,23,2,916,2015-09-01,376,881.7,341.7,1.22
San Bernard,Cow Trap,SET 1,23,2,916,2016-04-05,378,881.7,343.7,1.82
San Bernard,Cow Trap,SET 1,23,2,916,2016-10-11,403,881.7,368.7,2.34
